TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15,TpsRandomic + IndividualEstimated_INR + -10,TpsRandomic + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -15,TpsRandomic + CumulativeIndividualEstimated_INR + -10,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -15
76.05948087604136,77.38197192051683,77.38187248250446,77.38154015121572,77.38230717574024,78.46326156800096,73.21210700061933,77.7887580153508,41.98832708856193,71.2826410382481,36.61202560791255,35.45208707210766
58.53942261783203,49.91860771800962,52.980862261742985,49.91837275460956,52.980755840717535,51.69935448294688,60.599579924385864,59.14585821332642,32.53504044446274,35.69709325901465,35.38434846870835,31.49098421914347
81.9851779068571,81.98499400823043,81.98529878319134,81.98527127828406,81.98507523327974,75.07558940732355,84.35101362907777,71.7407979376882,69.73472156200641,63.68370198655958,43.03408957140705,9.217642316398424
64.19041770984641,64.19043665321364,64.19032997313195,64.19032051309728,64.19036065950738,58.864626723741004,35.50079235212175,52.232660371482766,35.4897337393632,51.74914300208856,29.185419652666738,14.549541196933042
67.78579962941375,67.78559038907196,67.78597916044541,67.7860126404217,67.78571755792765,61.937458083631114,75.57297716549566,63.535854383558714,59.531488759889854,64.61368386013135,30.712387753130123,25.424275542217025
74.74269958164857,74.74247712262665,72.47375965668387,72.47342411451176,66.21355786631378,64.99975038145509,70.94594526718032,38.54657487824415,29.39160465702878,28.386315301625984,22.50648505960489,29.316348435212436
90.11020867541298,90.1102829027706,90.11006417972713,76.22491091932827,63.10947859596766,35.16762244922995,25.142032184707436,24.586341373367013,73.78003910408805,27.905244611160807,20.867677267763266,16.93820849485276
73.96043420173021,70.33485856556791,69.11242259176124,70.33498210280125,69.11233832005608,69.11232602099949,78.37146611897094,41.64821634988908,35.07264733343379,45.55555474098561,40.63077232787906,25.883159382076713
70.21858132041204,70.21900809331807,66.24566760104825,65.7295790420486,66.24592272611228,66.2457214872468,71.68423761400089,67.38257447202247,60.50358777929801,69.75992791428737,58.18204569805781,19.84925980425914
63.29421425201746,60.05031696834072,60.05029532775569,60.050246153848654,60.05024194838451,60.050245688966776,66.03651989781252,23.16192097451191,28.789479658062184,29.71196541225452,22.79553103158492,15.50390888562407
87.41176087014809,87.41179580554744,87.41173179160985,87.41178862051923,77.87891089313334,72.551870025516,73.9204308013186,24.822482232221194,19.150719019425186,29.934629539821973,34.087220817710836,14.820040358213769
72.19704246756054,75.08777456009562,75.0871065807423,75.08740276377087,61.229821280313075,59.79366894165728,28.89872875176941,68.0989212262841,34.88664102537502,33.08258400284544,23.48138887326773,26.00397853171326
87.31008802830547,87.31026558465283,74.4728309844568,80.03879610241935,74.47329713816836,67.76910699621637,74.32257819847929,41.80322996264062,43.469932920171196,28.820649901607506,43.05476257521711,36.57090000549407
62.64548500898076,62.6456462318321,62.6456120602037,62.6453357331549,56.357561388838775,50.795144217913865,38.79504696133611,31.879295627235816,35.17829410021378,36.160739694679926,15.076845228838257,21.806096764032258
77.93439384617027,77.93415518529245,77.93445706422197,77.934468432715,72.24632468951808,72.79329591546785,37.23170962532908,37.53519585109644,36.7077622364191,32.165638785866875,18.361279704719244,18.48162686319258
63.641246924699104,64.87942184302975,68.45281261210782,64.87948843513908,68.45183780072294,64.57038749139599,62.34360977030212,29.74026873946676,29.732618907786225,42.0149638619948,35.35159453642025,36.54696519770934
59.46172356277317,59.007764116179914,59.007588329487874,59.00769469459665,59.0077955839181,61.90796362712283,80.60386504316031,68.85511884423445,71.54775168694121,79.90539344310375,39.50907227304914,33.0421436205201
86.02553174256771,38.53288429676406,29.923575308102652,34.684665601931044,28.10141255367603,23.167339068844495,36.80178994441769,31.023255792999063,15.199863997686712,20.587721322112543,21.019288232256386,19.17538099441245
78.34215141907968,78.3307993206097,78.3743723560079,78.34684624192772,74.59282005728873,69.00495181482995,60.997208993246424,58.4216612455641,30.584102023983572,38.78732951989238,22.877410980357762,25.5902525217505
62.265431719407964,62.26569455627887,56.0934042573624,62.26542017948321,56.09324945161844,54.60859698897793,66.6907781261135,59.388765444768346,34.891718491808774,30.148029554293494,33.446279110876915,31.12391401085329
60.97696188151283,60.97672168827604,60.84422381952626,60.97681687459597,60.844212651417514,62.26113906472122,72.99221102504222,35.33010480772798,45.39028938524152,80.9642672816443,38.59936557166387,27.703862720518273
80.2588512989959,80.25859032002467,80.2585694375698,80.25841724913462,80.25874656773945,73.91398199811036,71.27127134683508,78.0902086493035,25.233459076508193,28.71953593540063,28.910804628893853,17.19769073688582
76.14024822611957,76.1401620091597,76.14045271659616,76.14025812966138,71.56391542661864,72.13662899559644,80.50929990586918,28.507887602682914,36.29697169948153,31.51900107867013,18.640251306504886,24.78263396499791
66.83992660023922,65.37335312410903,65.37335384101567,65.37335569879856,62.505171085661765,31.32154381302356,38.83854467170872,34.33689806484399,37.08254214091068,31.146293895951885,28.183118960386384,12.997749866796257
70.7554091041982,74.44416186770815,74.44379404506407,70.75563109533958,74.44390317485089,74.44407191870762,39.7340290324106,69.45441158522573,33.24554868768373,70.53975428240008,32.77574124711622,38.32389521427778
73.24023915095631,73.24022038123964,73.24014200767948,73.24028145741455,64.65142662483501,60.79960009886323,73.82103179276093,67.55146516452972,63.245006515880505,65.08959363523817,39.026318341482,26.727105594667304
