TpsAltruisticFromLsfGain + IndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + IndividualEstimated_INR + -15,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -10,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -12.5,TpsAltruisticFromLsfGain + CumulativeIndividualEstimated_INR + -15,TpsRandomic + IndividualEstimated_INR + -10,TpsRandomic + IndividualEstimated_INR + -12.5,TpsRandomic + IndividualEstimated_INR + -15,TpsRandomic + CumulativeIndividualEstimated_INR + -10,TpsRandomic + CumulativeIndividualEstimated_INR + -12.5,TpsRandomic + CumulativeIndividualEstimated_INR + -15
-16.11464384216078,-16.11464384216078,-16.11464384216078,-16.11464384216078,-41.147456951747365,-27.32564428019566,-17.24471895496562,-29.53670879957873,-18.836310310010674,-20.839055743507448,-18.035034433221732,-14.747426578182681
-10.20873382721498,-18.478175784634182,-18.478175784634182,-18.478175784634182,-18.478175784634182,-18.819692292280365,-16.1522672808388,-12.894896388346295,-27.38166391554644,-25.651821207048027,-13.30987708299601,-25.29225780149492
-2.497372994479831,-6.077643963363856,-6.077643963363856,-6.077643963363856,-16.006638478677548,-16.720567856586726,-17.08985865130854,-8.80490532321872,-15.680174866599497,-7.93998475922542,-16.30442543353254,-22.156761181650705
-12.166608171434445,-16.85568310502578,-16.85568310502578,-16.85568310502578,-16.85568310502578,-17.19850357346646,-3.258609818671678,-8.744887989502942,-12.617231213324915,-16.805171527226495,-17.051673336774126,-16.016438727010094
-20.808188324643506,-20.808188324643506,-19.544871791958297,-20.808188324643506,-19.544871791958297,-19.544871791958297,-11.677302673991573,-11.215072545336952,-13.637112802309348,-20.026682223966343,-12.837984009182899,-24.698693615816683
-13.997469657102775,-13.997469657102775,-13.997469657102775,-13.997469657102775,-11.934096931660836,-33.63817792176152,1.0801790996628253,-16.58056292583789,-10.097644229929472,-9.989447864034794,-11.288527869493914,-16.804440276963636
-9.296492680054941,-15.717203752751212,-11.955312277114267,-10.525283050436338,-11.955312277114267,-13.008619797155937,-1.3974846325217092,-22.56254654163044,-9.65450184881029,-12.000577267576936,-10.956112883087581,-23.076797448416016
-20.704374595090936,-20.704374595090936,-20.704374595090936,-20.704374595090936,-20.704374595090936,-24.047269408517508,-18.407176632966248,-11.428465343453054,-15.45067562823887,-9.47982720344543,-14.82010354285796,-18.5036919237205
-10.597493941919744,-10.597493941919744,-10.597493941919744,-10.597493941919744,-10.597493941919744,-18.264416768008527,-7.98148396807351,-4.195096757081874,-17.540509731919283,-18.22092315306617,-8.697558626933924,-17.6843302990463
-27.677673374621513,-27.677673374621513,-27.677673374621513,-27.677673374621513,-19.384937508519325,-27.934849251184474,-5.598346653036241,-9.311681405403592,-16.64019816965285,-16.587543720386982,-27.0678737496141,-16.20997581752477
-19.10827520124547,-19.10827520124547,-11.568203552641636,-9.604025699452107,-11.568203552641636,-21.998997919202008,-6.9320570199252804,-17.632868490850775,-12.429618912275744,-25.54063951730035,-12.674627578076167,-19.060889066105766
-4.310584374796917,-24.670186745543393,-24.670186745543393,-24.670186745543393,-27.220601004118187,-26.179556158081922,-1.8949995984417072,-5.887701465904684,-28.81414985629705,-18.89632675684237,-13.025756211109963,-19.766020641376162
-26.23835000784961,-26.23835000784961,-26.23835000784961,-26.23835000784961,-26.23835000784961,-26.23835000784961,-11.578655067754791,-15.986358764258155,-19.597265757606458,-10.43065738845079,-7.530402876637607,-19.845513097197653
-10.016385321821017,-10.293143338027216,-13.187104109815387,-10.293143338027216,-13.187104109815387,-13.187104109815387,-18.55214373825078,-6.3238044709281755,-15.789345190239935,-14.587470381613617,-10.51017628254062,-13.475188377868646
-9.737218307921463,-9.737218307921463,-12.025926626141658,-12.025926626141658,-14.757066079639591,-14.152981710914204,-6.6093471164708495,-12.136588123740433,-32.622766351898264,-14.985601459956253,-11.217214697396528,-29.206418357367994
-22.531551674562284,-22.531551674562284,-22.531551674562284,-22.531551674562284,-22.531551674562284,-26.61169753589267,-13.742650450048433,-17.550521394157343,-14.935832284051253,-18.3616336833346,-28.704583781443457,-14.482554879416398
-15.406060804277416,-13.622215001820837,-13.622215001820837,-13.622215001820837,-20.457149531471387,-18.188924419669096,-18.398211797042713,-12.426336287678314,-14.230832943590146,-14.935323800532366,-11.299461130948734,-22.47180266961983
-1.4830600528658602,-5.746669315674707,-5.746669315674707,-5.746669315674707,-16.719148123344386,-13.978649033864382,-6.400827032768412,-8.075809177356545,-16.327605436119597,-8.733255624350452,-20.180205261202534,-28.667460243517148
-11.436961080775603,-11.436961080775603,-20.18794732851849,-20.18794732851849,-14.7550943780309,-11.137051772884805,-14.383124436646815,-14.784915060112551,-8.535270534923587,-19.67189155881456,-11.90535874624375,-17.9910190099837
